rank_chosen,cpu,benchmark,cycle_count,wall_time_s
3,boom21-small,qsort,1287415,62.14
3,boom21-small,qsort,1287415,60.9
3,boom21-small,qsort,1287415,62.11
3,boom21-small,qsort,1287415,62.96
3,boom21-small,qsort,1287415,62.54
3,boom21-small,qsort,1287415,65.29
3,boom21-small,qsort,1287415,64.02
3,boom21-small,qsort,1287415,63.11
3,boom21-small,qsort,1287415,65.78
3,boom21-small,qsort,1287415,64.41
3,boom21-small,qsort,1287415,64.49
3,boom21-small,qsort,1287415,63.77
3,boom21-small,qsort,1287415,62.53
3,rocket21-1c,memcpy,6554527,90.4
3,rocket21-1c,memcpy,6554527,88.61
3,rocket21-1c,memcpy,6554527,88.6
3,rocket21-1c,memcpy,6554527,88.95
3,rocket21-1c,memcpy,6554527,89.21
3,rocket21-1c,memcpy,6554527,91.1
3,rocket21-1c,memcpy,6554527,90.62
3,rocket21-1c,memcpy,6554527,88.84
3,rocket21-1c,memcpy,6554527,89.94
3,rocket21-1c,memcpy,6554527,89.53
3,rocket21-1c,memcpy,6554527,101.48
3,rocket21-1c,memcpy,6554527,88.34
3,rocket21-1c,memcpy,6554527,98.45
3,rocket21-1c,memcpy,6554527,92.84
3,rocket21-1c,memcpy,6554527,93.31
3,rocket21-1c,memcpy,6554527,89.97
3,rocket21-1c,memcpy,6554527,92.2
3,rocket21-1c,memcpy,6554527,92.9
3,rocket21-1c,memcpy,6554527,89.26
3,rocket21-1c,memcpy,6554527,92.49
3,rocket21-1c,memcpy,6554527,95.26
3,rocket21-1c,memcpy,6554527,93.89
3,rocket21-1c,memcpy,6554527,90.73
3,rocket21-1c,memcpy,6554527,91.5
3,rocket21-1c,memcpy,6554527,94.6
3,rocket21-1c,memcpy,6554527,89.49
3,rocket21-1c,memcpy,6554527,93.41
3,rocket21-1c,memcpy,6554527,92.33
3,rocket21-1c,memcpy,6554527,83.24
3,rocket21-1c,memcpy,6554527,89.67
3,rocket21-1c,memcpy,6554527,84.38
3,rocket21-1c,memcpy,6554527,90.07
3,rocket21-1c,memcpy,6554527,88.44
3,rocket21-1c,memcpy,6554527,86.81
3,rocket21-1c,memcpy,6554527,90.37
3,rocket21-1c,memcpy,6554527,88.73
3,rocket21-1c,memcpy,6554527,87.89
3,rocket21-1c,memcpy,6554527,88.73
3,rocket21-1c,memcpy,6554527,88.73
3,rocket21-1c,memcpy,6554527,89.28
3,rocket21-1c,memcpy,6554527,89.62
3,rocket21-1c,memcpy,6554527,89.54
3,rocket21-1c,memcpy,6554527,87.57
3,rocket21-1c,qsort,793459,11.02
3,rocket21-1c,qsort,793459,13.23
3,rocket21-1c,qsort,793459,11.26
3,rocket21-1c,qsort,793459,11.13
3,rocket21-1c,qsort,793459,11.09
3,rocket21-1c,qsort,793459,11.11
3,rocket21-1c,qsort,793459,11.27
3,rocket21-1c,qsort,793459,11.13
3,rocket21-1c,qsort,793459,11.06
3,rocket21-1c,qsort,793459,11.12
3,rocket21-1c,qsort,793459,11.29
3,rocket21-1c,qsort,793459,11.11
3,rocket21-1c,qsort,793459,13.44
3,rocket21-1c,qsort,793459,11.21
3,rocket21-1c,qsort,793459,11.13
3,rocket21-1c,qsort,793459,11.41
3,rocket21-1c,qsort,793459,11.54
3,rocket21-1c,qsort,793459,11.27
3,rocket21-1c,qsort,793459,11.4
3,rocket21-1c,qsort,793459,15.07
3,rocket21-1c,qsort,793459,11.15
3,rocket21-1c,qsort,793459,11.84
3,rocket21-1c,qsort,793459,11.16
3,rocket21-1c,qsort,793459,11.53
3,rocket21-1c,qsort,793459,11.49
3,rocket21-1c,qsort,793459,11.22
3,rocket21-1c,qsort,793459,11.26
3,rocket21-1c,qsort,793459,12.57
3,rocket21-1c,qsort,793459,10.9
3,rocket21-1c,qsort,793459,10.91
3,rocket21-1c,qsort,793459,12.32
3,rocket21-1c,qsort,793459,11.13
3,rocket21-1c,qsort,793459,10.76
3,rocket21-1c,qsort,793459,10.82
3,rocket21-1c,qsort,793459,10.8
3,rocket21-1c,qsort,793459,10.95
3,rocket21-1c,qsort,793459,10.91
3,rocket21-1c,qsort,793459,10.97
3,rocket21-1c,qsort,793459,11.23
3,rocket21-1c,qsort,793459,13.16
3,rocket21-1c,qsort,793459,11.08
3,rocket21-1c,qsort,793459,11.5
3,rocket21-1c,qsort,793459,11.0
3,rocket21-2c,memcpy,4660831,106.74
3,rocket21-2c,memcpy,4660831,102.96
3,rocket21-2c,memcpy,4660831,100.68
3,rocket21-2c,memcpy,4660831,104.53
3,rocket21-2c,memcpy,4660831,101.28
3,rocket21-2c,memcpy,4660831,102.74
3,rocket21-2c,memcpy,4660831,102.71
3,rocket21-2c,memcpy,4660831,102.97
3,rocket21-2c,memcpy,4660831,106.4
3,rocket21-2c,memcpy,4660831,105.07
3,rocket21-2c,memcpy,4660831,103.21
3,rocket21-2c,memcpy,4660831,101.17
3,rocket21-2c,memcpy,4660831,105.42
3,rocket21-2c,memcpy,4660831,102.61
3,rocket21-2c,memcpy,4660831,117.09
3,rocket21-2c,memcpy,4660831,106.14
3,rocket21-2c,memcpy,4660831,104.45
3,rocket21-2c,memcpy,4660831,114.04
3,rocket21-2c,memcpy,4660831,102.35
3,rocket21-2c,memcpy,4660831,106.21
3,rocket21-2c,memcpy,4660831,112.65
3,rocket21-2c,memcpy,4660831,104.51
3,rocket21-2c,memcpy,4660831,104.02
3,rocket21-2c,memcpy,4660831,106.63
3,rocket21-2c,memcpy,4660831,101.58
3,rocket21-2c,memcpy,4660831,106.36
3,rocket21-2c,memcpy,4660831,109.87
3,rocket21-2c,memcpy,4660831,105.4
3,rocket21-2c,memcpy,4660831,96.32
3,rocket21-2c,memcpy,4660831,110.14
3,rocket21-2c,memcpy,4660831,98.32
3,rocket21-2c,memcpy,4660831,104.9
3,rocket21-2c,memcpy,4660831,99.24
3,rocket21-2c,memcpy,4660831,99.88
3,rocket21-2c,memcpy,4660831,99.75
3,rocket21-2c,memcpy,4660831,101.96
3,rocket21-2c,memcpy,4660831,102.97
3,rocket21-2c,memcpy,4660831,103.48
3,rocket21-2c,memcpy,4660831,101.15
3,rocket21-2c,memcpy,4660831,104.12
3,rocket21-2c,memcpy,4660831,101.87
3,rocket21-2c,memcpy,4660831,103.86
3,rocket21-2c,memcpy,4660831,102.0
3,rocket21-2c,qsort,794619,16.08
3,rocket21-2c,qsort,794619,16.42
3,rocket21-2c,qsort,794619,16.67
3,rocket21-2c,qsort,794619,16.28
3,rocket21-2c,qsort,794619,19.74
3,rocket21-2c,qsort,794619,16.48
3,rocket21-2c,qsort,794619,16.56
3,rocket21-2c,qsort,794619,16.1
3,rocket21-2c,qsort,794619,16.98
3,rocket21-2c,qsort,794619,16.23
3,rocket21-2c,qsort,794619,16.57
3,rocket21-2c,qsort,794619,16.73
3,rocket21-2c,qsort,794619,16.69
3,rocket21-2c,qsort,794619,16.51
3,rocket21-2c,qsort,794619,19.75
3,rocket21-2c,qsort,794619,16.83
3,rocket21-2c,qsort,794619,16.3
3,rocket21-2c,qsort,794619,15.85
3,rocket21-2c,qsort,794619,16.8
3,rocket21-2c,qsort,794619,17.03
3,rocket21-2c,qsort,794619,17.05
3,rocket21-2c,qsort,794619,16.09
3,rocket21-2c,qsort,794619,16.78
3,rocket21-2c,qsort,794619,16.17
3,rocket21-2c,qsort,794619,15.96
3,rocket21-2c,qsort,794619,20.83
3,rocket21-2c,qsort,794619,16.3
3,rocket21-2c,qsort,794619,20.33
3,rocket21-2c,qsort,794619,16.12
3,rocket21-2c,qsort,794619,15.66
3,rocket21-2c,qsort,794619,15.76
3,rocket21-2c,qsort,794619,15.85
3,rocket21-2c,qsort,794619,16.2
3,rocket21-2c,qsort,794619,16.07
3,rocket21-2c,qsort,794619,15.81
3,rocket21-2c,qsort,794619,17.1
3,rocket21-2c,qsort,794619,15.78
3,rocket21-2c,qsort,794619,17.17
3,rocket21-2c,qsort,794619,15.84
3,rocket21-2c,qsort,794619,15.79
3,rocket21-2c,qsort,794619,16.22
3,rocket21-2c,qsort,794619,16.81
3,rocket21-2c,qsort,794619,18.31
4,boom21-2large,qsort,1039419,334.78
4,boom21-2large,qsort,1039419,400.08
4,boom21-2large,qsort,1039419,458.13
4,boom21-2large,qsort,1039419,344.38
4,boom21-2large,qsort,1039419,336.91
4,boom21-2large,qsort,1039419,320.54
4,boom21-2large,qsort,1039419,331.97
4,boom21-2large,qsort,1039419,349.06
4,boom21-2large,qsort,1039419,360.84
4,boom21-2large,qsort,1039419,334.91
4,boom21-2large,qsort,1039419,348.77
4,boom21-2large,qsort,1039419,335.5
4,boom21-2large,qsort,1039419,418.84
4,boom21-2large,qsort,1039419,380.0
4,boom21-2large,qsort,1039419,367.26
4,boom21-2large,qsort,1039419,424.08
4,boom21-2large,qsort,1039419,375.12
4,boom21-2large,qsort,1039419,368.23
4,boom21-2large,qsort,1039419,426.86
4,boom21-2large,qsort,1039419,445.67
4,boom21-2large,qsort,1039419,418.3
4,boom21-2large,qsort,1039419,437.47
4,boom21-2large,qsort,1039419,450.32
4,boom21-2large,qsort,1039419,410.67
4,boom21-2large,qsort,1039419,429.49
4,boom21-2large,qsort,1039419,415.85
4,boom21-2large,qsort,1039419,408.84
4,boom21-2large,qsort,1039419,356.56
4,boom21-2large,qsort,1039419,196.1
4,boom21-2large,qsort,1039419,216.23
4,boom21-2large,qsort,1039419,212.46
4,boom21-2large,qsort,1039419,211.33
4,boom21-2large,qsort,1039419,212.0
4,boom21-2large,qsort,1039419,211.28
4,boom21-2large,qsort,1039419,228.09
4,boom21-2large,qsort,1039419,270.82
4,boom21-2large,qsort,1039419,270.15
4,boom21-2large,qsort,1039419,279.45
4,boom21-2large,qsort,1039419,282.14
4,boom21-2large,qsort,1039419,292.36
4,boom21-2large,qsort,1039419,297.05
4,boom21-2large,qsort,1039419,277.74
4,boom21-2large,qsort,1039419,269.77
4,boom21-2small,memcpy,5477091,587.78
4,boom21-2small,memcpy,5477091,593.3
4,boom21-2small,memcpy,5477091,558.9
4,boom21-2small,memcpy,5477091,581.43
4,boom21-2small,memcpy,5477091,553.68
4,boom21-2small,memcpy,5477091,541.45
4,boom21-2small,memcpy,5477091,529.06
4,boom21-2small,memcpy,5477091,549.93
4,boom21-2small,memcpy,5477091,579.13
4,boom21-2small,memcpy,5477091,620.16
4,boom21-2small,memcpy,5477091,588.09
4,boom21-2small,memcpy,5477091,575.76
4,boom21-2small,memcpy,5477091,621.88
4,boom21-2small,memcpy,5477091,623.24
4,boom21-2small,memcpy,5477091,633.13
4,boom21-2small,memcpy,5477091,610.43
4,boom21-2small,memcpy,5477091,622.96
4,boom21-2small,memcpy,5477091,715.87
4,boom21-2small,memcpy,5477091,622.16
4,boom21-2small,memcpy,5477091,621.53
4,boom21-2small,memcpy,5477091,614.97
4,boom21-2small,memcpy,5477091,623.37
4,boom21-2small,memcpy,5477091,635.35
4,boom21-2small,memcpy,5477091,611.53
4,boom21-2small,memcpy,5477091,602.72
4,boom21-2small,memcpy,5477091,622.1
4,boom21-2small,memcpy,5477091,689.31
4,boom21-2small,memcpy,5477091,687.63
4,boom21-2small,memcpy,5477091,500.29
4,boom21-2small,memcpy,5477091,497.61
4,boom21-2small,memcpy,5477091,486.12
4,boom21-2small,memcpy,5477091,497.54
4,boom21-2small,memcpy,5477091,502.38
4,boom21-2small,memcpy,5477091,507.12
4,boom21-2small,memcpy,5477091,504.82
4,boom21-2small,memcpy,5477091,532.32
4,boom21-2small,memcpy,5477091,545.89
4,boom21-2small,memcpy,5477091,541.78
4,boom21-2small,memcpy,5477091,544.64
4,boom21-2small,memcpy,5477091,509.26
4,boom21-2small,memcpy,5477091,525.4
4,boom21-2small,memcpy,5477091,542.96
4,boom21-2small,memcpy,5477091,542.66
4,boom21-2small,qsort,1292019,110.71
4,boom21-2small,qsort,1292019,108.55
4,boom21-2small,qsort,1292019,108.19
4,boom21-2small,qsort,1292019,108.81
4,boom21-2small,qsort,1292019,107.6
4,boom21-2small,qsort,1292019,109.12
4,boom21-2small,qsort,1292019,109.61
4,boom21-2small,qsort,1292019,112.32
4,boom21-2small,qsort,1292019,110.66
4,boom21-2small,qsort,1292019,113.91
4,boom21-2small,qsort,1292019,110.37
4,boom21-2small,qsort,1292019,108.22
4,boom21-2small,qsort,1292019,116.35
4,boom21-2small,qsort,1292019,128.52
4,boom21-2small,qsort,1292019,121.75
4,boom21-2small,qsort,1292019,115.35
4,boom21-2small,qsort,1292019,133.07
4,boom21-2small,qsort,1292019,118.53
4,boom21-2small,qsort,1292019,115.55
4,boom21-2small,qsort,1292019,122.13
4,boom21-2small,qsort,1292019,124.8
4,boom21-2small,qsort,1292019,119.83
4,boom21-2small,qsort,1292019,117.58
4,boom21-2small,qsort,1292019,146.52
4,boom21-2small,qsort,1292019,119.59
4,boom21-2small,qsort,1292019,122.63
4,boom21-2small,qsort,1292019,146.19
4,boom21-2small,qsort,1292019,118.76
4,boom21-2small,qsort,1292019,100.82
4,boom21-2small,qsort,1292019,96.87
4,boom21-2small,qsort,1292019,101.67
4,boom21-2small,qsort,1292019,102.09
4,boom21-2small,qsort,1292019,103.58
4,boom21-2small,qsort,1292019,104.17
4,boom21-2small,qsort,1292019,100.98
4,boom21-2small,qsort,1292019,105.05
4,boom21-2small,qsort,1292019,104.36
4,boom21-2small,qsort,1292019,104.49
4,boom21-2small,qsort,1292019,105.83
4,boom21-2small,qsort,1292019,106.86
4,boom21-2small,qsort,1292019,106.71
4,boom21-2small,qsort,1292019,106.15
4,boom21-2small,qsort,1292019,105.38
4,boom21-large,qsort,1035715,164.94
4,boom21-large,qsort,1035715,162.07
4,boom21-large,qsort,1035715,164.6
4,boom21-large,qsort,1035715,164.55
4,boom21-large,qsort,1035715,185.13
4,boom21-large,qsort,1035715,172.67
4,boom21-large,qsort,1035715,161.07
4,boom21-large,qsort,1035715,179.46
4,boom21-large,qsort,1035715,160.65
4,boom21-large,qsort,1035715,163.94
4,boom21-large,qsort,1035715,162.49
4,boom21-large,qsort,1035715,170.21
4,boom21-large,qsort,1035715,190.72
4,boom21-large,qsort,1035715,194.45
4,boom21-large,qsort,1035715,198.26
4,boom21-large,qsort,1035715,207.83
4,boom21-large,qsort,1035715,193.43
4,boom21-large,qsort,1035715,203.01
4,boom21-large,qsort,1035715,211.23
4,boom21-large,qsort,1035715,187.86
4,boom21-large,qsort,1035715,242.57
4,boom21-large,qsort,1035715,192.18
4,boom21-large,qsort,1035715,185.94
4,boom21-large,qsort,1035715,217.83
4,boom21-large,qsort,1035715,185.68
4,boom21-large,qsort,1035715,207.59
4,boom21-large,qsort,1035715,201.4
4,boom21-large,qsort,1035715,188.55
4,boom21-large,qsort,1035715,112.6
4,boom21-large,qsort,1035715,116.51
4,boom21-large,qsort,1035715,117.4
4,boom21-large,qsort,1035715,119.56
4,boom21-large,qsort,1035715,123.05
4,boom21-large,qsort,1035715,120.65
4,boom21-large,qsort,1035715,118.2
4,boom21-large,qsort,1035715,136.17
4,boom21-large,qsort,1035715,131.44
4,boom21-large,qsort,1035715,133.55
4,boom21-large,qsort,1035715,132.51
4,boom21-large,qsort,1035715,136.1
4,boom21-large,qsort,1035715,134.98
4,boom21-large,qsort,1035715,134.34
4,boom21-large,qsort,1035715,134.76
4,boom21-small,memcpy,7942319,345.52
4,boom21-small,memcpy,7942319,345.2
4,boom21-small,memcpy,7942319,337.96
4,boom21-small,memcpy,7942319,337.5
4,boom21-small,memcpy,7942319,335.35
4,boom21-small,memcpy,7942319,342.96
4,boom21-small,memcpy,7942319,341.47
4,boom21-small,memcpy,7942319,341.6
4,boom21-small,memcpy,7942319,346.28
4,boom21-small,memcpy,7942319,344.64
4,boom21-small,memcpy,7942319,347.88
4,boom21-small,memcpy,7942319,350.62
4,boom21-small,memcpy,7942319,360.86
4,boom21-small,memcpy,7942319,354.14
4,boom21-small,memcpy,7942319,370.18
4,boom21-small,memcpy,7942319,350.36
4,boom21-small,memcpy,7942319,354.43
4,boom21-small,memcpy,7942319,344.75
4,boom21-small,memcpy,7942319,349.93
4,boom21-small,memcpy,7942319,353.77
4,boom21-small,memcpy,7942319,355.98
4,boom21-small,memcpy,7942319,340.65
4,boom21-small,memcpy,7942319,377.85
4,boom21-small,memcpy,7942319,362.42
4,boom21-small,memcpy,7942319,362.95
4,boom21-small,memcpy,7942319,355.66
4,boom21-small,memcpy,7942319,355.82
4,boom21-small,memcpy,7942319,395.14
4,boom21-small,memcpy,7942319,324.82
4,boom21-small,memcpy,7942319,333.73
4,boom21-small,memcpy,7942319,318.98
4,boom21-small,memcpy,7942319,320.8
4,boom21-small,memcpy,7942319,328.6
4,boom21-small,memcpy,7942319,330.2
4,boom21-small,memcpy,7942319,331.4
4,boom21-small,memcpy,7942319,334.56
4,boom21-small,memcpy,7942319,331.08
4,boom21-small,memcpy,7942319,333.48
4,boom21-small,memcpy,7942319,330.68
4,boom21-small,memcpy,7942319,337.18
4,boom21-small,memcpy,7942319,328.4
4,boom21-small,memcpy,7942319,333.84
4,boom21-small,memcpy,7942319,334.48
4,boom21-small,qsort,1287415,62.13
4,boom21-small,qsort,1287415,63.27
4,boom21-small,qsort,1287415,62.51
4,boom21-small,qsort,1287415,62.52
4,boom21-small,qsort,1287415,63.99
4,boom21-small,qsort,1287415,64.21
4,boom21-small,qsort,1287415,63.13
4,boom21-small,qsort,1287415,62.0
4,boom21-small,qsort,1287415,63.28
4,boom21-small,qsort,1287415,64.07
4,boom21-small,qsort,1287415,63.59
4,boom21-small,qsort,1287415,62.77
4,boom21-small,qsort,1287415,64.31
4,boom21-small,qsort,1287415,84.93
4,boom21-small,qsort,1287415,67.78
4,boom21-small,qsort,1287415,67.33
4,boom21-small,qsort,1287415,64.18
4,boom21-small,qsort,1287415,65.05
4,boom21-small,qsort,1287415,65.37
4,boom21-small,qsort,1287415,83.79
4,boom21-small,qsort,1287415,66.24
4,boom21-small,qsort,1287415,64.11
4,boom21-small,qsort,1287415,66.13
4,boom21-small,qsort,1287415,64.58
4,boom21-small,qsort,1287415,66.7
4,boom21-small,qsort,1287415,64.01
4,boom21-small,qsort,1287415,63.98
4,boom21-small,qsort,1287415,66.04
4,boom21-small,qsort,1287415,60.83
4,boom21-small,qsort,1287415,61.07
4,boom21-small,qsort,1287415,60.1
4,boom21-small,qsort,1287415,60.54
4,boom21-small,qsort,1287415,59.49
4,boom21-small,qsort,1287415,62.16
4,boom21-small,qsort,1287415,62.12
4,boom21-small,qsort,1287415,62.55
4,boom21-small,qsort,1287415,63.06
4,boom21-small,qsort,1287415,63.22
4,boom21-small,qsort,1287415,61.69
4,boom21-small,qsort,1287415,62.61
4,boom21-small,qsort,1287415,62.98
4,boom21-small,qsort,1287415,61.05
4,boom21-small,qsort,1287415,60.96
4,rocket21-1c,memcpy,6554527,88.41
4,rocket21-1c,memcpy,6554527,88.28
4,rocket21-1c,memcpy,6554527,87.47
4,rocket21-1c,memcpy,6554527,89.59
4,rocket21-1c,memcpy,6554527,88.81
4,rocket21-1c,memcpy,6554527,87.79
4,rocket21-1c,memcpy,6554527,90.46
4,rocket21-1c,memcpy,6554527,89.95
4,rocket21-1c,memcpy,6554527,87.95
4,rocket21-1c,memcpy,6554527,90.19
4,rocket21-1c,memcpy,6554527,88.23
4,rocket21-1c,memcpy,6554527,87.69
4,rocket21-1c,memcpy,6554527,91.67
4,rocket21-1c,memcpy,6554527,93.45
4,rocket21-1c,memcpy,6554527,91.85
4,rocket21-1c,memcpy,6554527,88.02
4,rocket21-1c,memcpy,6554527,88.41
4,rocket21-1c,memcpy,6554527,88.03
4,rocket21-1c,memcpy,6554527,98.78
4,rocket21-1c,memcpy,6554527,90.64
4,rocket21-1c,memcpy,6554527,90.0
4,rocket21-1c,memcpy,6554527,91.84
4,rocket21-1c,memcpy,6554527,106.55
4,rocket21-1c,memcpy,6554527,88.17
4,rocket21-1c,memcpy,6554527,90.95
4,rocket21-1c,memcpy,6554527,91.09
4,rocket21-1c,memcpy,6554527,91.12
4,rocket21-1c,memcpy,6554527,91.68
4,rocket21-1c,memcpy,6554527,86.95
4,rocket21-1c,memcpy,6554527,100.55
4,rocket21-1c,memcpy,6554527,87.07
4,rocket21-1c,memcpy,6554527,87.86
4,rocket21-1c,memcpy,6554527,88.0
4,rocket21-1c,memcpy,6554527,83.92
4,rocket21-1c,memcpy,6554527,87.38
4,rocket21-1c,memcpy,6554527,88.44
4,rocket21-1c,memcpy,6554527,87.91
4,rocket21-1c,memcpy,6554527,88.26
4,rocket21-1c,memcpy,6554527,88.43
4,rocket21-1c,memcpy,6554527,89.05
4,rocket21-1c,memcpy,6554527,87.98
4,rocket21-1c,memcpy,6554527,88.41
4,rocket21-1c,memcpy,6554527,88.19
4,rocket21-1c,qsort,793459,11.11
4,rocket21-1c,qsort,793459,10.92
4,rocket21-1c,qsort,793459,11.02
4,rocket21-1c,qsort,793459,10.94
4,rocket21-1c,qsort,793459,11.11
4,rocket21-1c,qsort,793459,11.27
4,rocket21-1c,qsort,793459,11.05
4,rocket21-1c,qsort,793459,11.04
4,rocket21-1c,qsort,793459,11.35
4,rocket21-1c,qsort,793459,10.94
4,rocket21-1c,qsort,793459,10.93
4,rocket21-1c,qsort,793459,11.07
4,rocket21-1c,qsort,793459,11.19
4,rocket21-1c,qsort,793459,11.04
4,rocket21-1c,qsort,793459,11.29
4,rocket21-1c,qsort,793459,11.32
4,rocket21-1c,qsort,793459,11.37
4,rocket21-1c,qsort,793459,11.33
4,rocket21-1c,qsort,793459,13.55
4,rocket21-1c,qsort,793459,11.05
4,rocket21-1c,qsort,793459,11.2
4,rocket21-1c,qsort,793459,17.62
4,rocket21-1c,qsort,793459,11.26
4,rocket21-1c,qsort,793459,18.78
4,rocket21-1c,qsort,793459,11.09
4,rocket21-1c,qsort,793459,11.4
4,rocket21-1c,qsort,793459,11.28
4,rocket21-1c,qsort,793459,11.19
4,rocket21-1c,qsort,793459,10.96
4,rocket21-1c,qsort,793459,10.76
4,rocket21-1c,qsort,793459,10.84
4,rocket21-1c,qsort,793459,10.96
4,rocket21-1c,qsort,793459,10.5
4,rocket21-1c,qsort,793459,10.86
4,rocket21-1c,qsort,793459,12.68
4,rocket21-1c,qsort,793459,11.0
4,rocket21-1c,qsort,793459,10.95
4,rocket21-1c,qsort,793459,10.83
4,rocket21-1c,qsort,793459,11.1
4,rocket21-1c,qsort,793459,10.98
4,rocket21-1c,qsort,793459,11.08
4,rocket21-1c,qsort,793459,10.96
4,rocket21-1c,qsort,793459,11.13
4,rocket21-2c,memcpy,4660831,100.79
4,rocket21-2c,memcpy,4660831,100.36
4,rocket21-2c,memcpy,4660831,101.54
4,rocket21-2c,memcpy,4660831,100.59
4,rocket21-2c,memcpy,4660831,104.52
4,rocket21-2c,memcpy,4660831,102.18
4,rocket21-2c,memcpy,4660831,106.08
4,rocket21-2c,memcpy,4660831,101.32
4,rocket21-2c,memcpy,4660831,102.53
4,rocket21-2c,memcpy,4660831,102.22
4,rocket21-2c,memcpy,4660831,101.8
4,rocket21-2c,memcpy,4660831,101.34
4,rocket21-2c,memcpy,4660831,105.27
4,rocket21-2c,memcpy,4660831,109.43
4,rocket21-2c,memcpy,4660831,108.68
4,rocket21-2c,memcpy,4660831,104.71
4,rocket21-2c,memcpy,4660831,114.91
4,rocket21-2c,memcpy,4660831,105.83
4,rocket21-2c,memcpy,4660831,106.41
4,rocket21-2c,memcpy,4660831,109.41
4,rocket21-2c,memcpy,4660831,106.89
4,rocket21-2c,memcpy,4660831,104.81
4,rocket21-2c,memcpy,4660831,104.48
4,rocket21-2c,memcpy,4660831,106.9
4,rocket21-2c,memcpy,4660831,102.62
4,rocket21-2c,memcpy,4660831,102.89
4,rocket21-2c,memcpy,4660831,103.46
4,rocket21-2c,memcpy,4660831,105.89
4,rocket21-2c,memcpy,4660831,106.66
4,rocket21-2c,memcpy,4660831,104.13
4,rocket21-2c,memcpy,4660831,100.98
4,rocket21-2c,memcpy,4660831,98.69
4,rocket21-2c,memcpy,4660831,101.06
4,rocket21-2c,memcpy,4660831,98.09
4,rocket21-2c,memcpy,4660831,101.57
4,rocket21-2c,memcpy,4660831,100.88
4,rocket21-2c,memcpy,4660831,101.33
4,rocket21-2c,memcpy,4660831,102.08
4,rocket21-2c,memcpy,4660831,119.9
4,rocket21-2c,memcpy,4660831,100.91
4,rocket21-2c,memcpy,4660831,102.9
4,rocket21-2c,memcpy,4660831,100.76
4,rocket21-2c,memcpy,4660831,100.01
4,rocket21-2c,qsort,794619,16.21
4,rocket21-2c,qsort,794619,16.02
4,rocket21-2c,qsort,794619,16.05
4,rocket21-2c,qsort,794619,16.07
4,rocket21-2c,qsort,794619,15.65
4,rocket21-2c,qsort,794619,16.31
4,rocket21-2c,qsort,794619,15.89
4,rocket21-2c,qsort,794619,15.96
4,rocket21-2c,qsort,794619,16.27
4,rocket21-2c,qsort,794619,16.0
4,rocket21-2c,qsort,794619,15.85
4,rocket21-2c,qsort,794619,16.16
4,rocket21-2c,qsort,794619,16.36
4,rocket21-2c,qsort,794619,15.95
4,rocket21-2c,qsort,794619,17.42
4,rocket21-2c,qsort,794619,16.65
4,rocket21-2c,qsort,794619,16.02
4,rocket21-2c,qsort,794619,16.24
4,rocket21-2c,qsort,794619,16.18
4,rocket21-2c,qsort,794619,17.58
4,rocket21-2c,qsort,794619,17.34
4,rocket21-2c,qsort,794619,16.31
4,rocket21-2c,qsort,794619,16.35
4,rocket21-2c,qsort,794619,23.1
4,rocket21-2c,qsort,794619,16.06
4,rocket21-2c,qsort,794619,16.02
4,rocket21-2c,qsort,794619,15.99
4,rocket21-2c,qsort,794619,16.51
4,rocket21-2c,qsort,794619,15.67
4,rocket21-2c,qsort,794619,15.79
4,rocket21-2c,qsort,794619,16.52
4,rocket21-2c,qsort,794619,15.71
4,rocket21-2c,qsort,794619,15.71
4,rocket21-2c,qsort,794619,15.79
4,rocket21-2c,qsort,794619,16.27
4,rocket21-2c,qsort,794619,16.05
4,rocket21-2c,qsort,794619,15.77
4,rocket21-2c,qsort,794619,15.98
4,rocket21-2c,qsort,794619,16.33
4,rocket21-2c,qsort,794619,15.65
4,rocket21-2c,qsort,794619,15.7
4,rocket21-2c,qsort,794619,15.72
4,rocket21-2c,qsort,794619,15.77
5,boom21-2large,qsort,1039419,408.34
5,boom21-2large,qsort,1039419,330.58
5,boom21-2large,qsort,1039419,319.28
5,boom21-2large,qsort,1039419,321.09
5,boom21-2large,qsort,1039419,335.58
5,boom21-2large,qsort,1039419,423.43
5,boom21-2large,qsort,1039419,338.14
5,boom21-2large,qsort,1039419,383.93
5,boom21-2large,qsort,1039419,456.71
5,boom21-2large,qsort,1039419,329.79
5,boom21-2large,qsort,1039419,337.81
5,boom21-2large,qsort,1039419,329.39
5,boom21-2large,qsort,1039419,401.01
5,boom21-2large,qsort,1039419,402.73
5,boom21-2large,qsort,1039419,367.1
5,boom21-2large,qsort,1039419,411.0
5,boom21-2large,qsort,1039419,533.01
5,boom21-2large,qsort,1039419,364.78
5,boom21-2large,qsort,1039419,575.09
5,boom21-2large,qsort,1039419,361.4
5,boom21-2large,qsort,1039419,376.39
5,boom21-2large,qsort,1039419,513.49
5,boom21-2large,qsort,1039419,395.79
5,boom21-2large,qsort,1039419,514.68
5,boom21-2large,qsort,1039419,406.17
5,boom21-2large,qsort,1039419,398.43
5,boom21-2large,qsort,1039419,528.18
5,boom21-2large,qsort,1039419,495.06
5,boom21-2large,qsort,1039419,188.9
5,boom21-2large,qsort,1039419,191.05
5,boom21-2large,qsort,1039419,207.49
5,boom21-2large,qsort,1039419,202.73
5,boom21-2large,qsort,1039419,210.07
5,boom21-2large,qsort,1039419,216.68
5,boom21-2large,qsort,1039419,210.85
5,boom21-2large,qsort,1039419,316.52
